Date,Open,High,Low,Close,Adj Close,Volume,returns
2008-04-21,138.229996,138.979996,137.850006,138.550003,103.718445,118587400,0.0505237639521372
2008-04-22,138.190002,138.309998,136.899994,137.940002,103.261826,162166000,-0.4402485980193771
2008-04-23,138.089996,138.779999,137.119995,137.720001,103.097145,193309000,-0.15947907022291208
2008-04-24,138.080002,139.740005,137.039993,138.320007,103.546333,229381300,0.4356939273148619
2008-04-25,139.399994,139.889999,137.910004,139.600006,104.504509,190788100,0.9253596648371776
2008-04-28,139.880005,140.25,139.380005,139.630005,104.52697,105610200,0.02149285252373012
2008-04-29,139.389999,139.729996,138.610001,139.080002,104.115219,125514100,-0.3939184308126453
2008-04-30,139.289993,140.589996,138.259995,138.259995,103.501373,208395900,-0.5895833538034356
2008-05-01,138.380005,141.119995,138.270004,141.119995,105.642349,187279500,2.068548404667059
2008-05-02,142.339996,142.369995,140.559998,141.509995,105.934326,181585500,0.2763825329177516
2008-05-05,141.050003,141.610001,140.410004,140.830002,105.425293,118504500,-0.48051752365895206
2008-05-06,140.020004,142.199997,139.690002,142.050003,106.338539,179339800,0.8662494302956292
2008-05-07,141.889999,142.039993,139.130005,139.520004,104.444588,199267300,-1.7810579473919619
2008-05-08,139.740005,140.320007,138.979996,139.160004,104.17514,178321200,-0.2579817730718581
2008-05-09,138.600006,139.389999,138.449997,138.899994,103.980492,152588200,-0.18684688112730052
2008-05-12,139.25,140.559998,138.729996,140.460007,105.1483,147865900,1.1231029758928424
2008-05-13,140.800003,140.889999,139.729996,140.479996,105.163269,159132200,0.014236083702723334
2008-05-14,141.070007,142.199997,140.460007,140.770004,105.380417,181910800,0.20648654427051216
2008-05-15,141.039993,142.630005,140.830002,142.529999,106.697853,166927000,1.250171557017099
2008-05-16,142.860001,142.869995,141.610001,142.660004,106.795189,204236800,0.09122582813358981
2008-05-19,142.809998,144.300003,142.300003,143.050003,107.087196,165664400,0.27342711102840145
2008-05-20,142.270004,142.339996,141.0,141.889999,106.218826,178552100,-0.8108999324251576
2008-05-21,141.809998,142.119995,139.0,139.490005,104.422142,252724800,-1.6914929939067624
2008-05-22,139.429993,140.169998,139.0,139.509995,104.437126,170820400,0.014349447074168964
2008-05-23,139.050003,139.660004,137.520004,137.639999,103.037239,181376400,-1.3404112633279563
2008-05-27,137.800003,139.0,137.529999,138.660004,103.800835,168322900,0.7410874043315641
2008-05-28,139.169998,140.0,138.0,139.300003,104.27993,181288100,0.4615521638144715
2008-05-29,139.130005,140.929993,139.080002,140.0,104.80397,173927200,0.5025319829041086
2008-05-30,140.470001,140.740005,139.940002,140.350006,105.065979,117362000,0.24999911739984615
2008-06-02,139.830002,139.860001,138.0,138.899994,103.980492,181069900,-1.0331479422087675
2008-06-03,139.300003,139.619995,137.229996,138.089996,103.374107,271965700,-0.5831718895886739
2008-06-04,137.699997,139.160004,137.460007,138.020004,103.321724,246637700,-0.05067323096681342
2008-06-05,138.580002,140.889999,138.320007,140.779999,105.387848,237867100,1.9996995017233843
2008-06-06,139.550003,139.800003,136.220001,136.289993,102.026619,384276300,-3.189389539484677
2008-06-09,136.860001,137.5,135.410004,136.619995,102.273666,228263900,0.24213974982352227
2008-06-10,135.669998,137.100006,135.350006,135.940002,101.764641,260234900,-0.4977087650304912
2008-06-11,135.970001,136.259995,133.929993,133.940002,100.267433,283890100,-1.4712457935168288
2008-06-12,134.600006,135.869995,133.520004,134.449997,100.649208,252791800,0.38075673085198325
2008-06-13,135.169998,136.520004,134.419998,136.149994,101.921829,244726900,1.2644123339748514
2008-06-16,135.550003,136.929993,135.460007,136.229996,101.981773,185832500,0.058813701233728644
2008-06-17,137.070007,137.119995,135.369995,135.570007,101.487663,191707700,-0.48450814833352895
2008-06-18,134.690002,135.520004,133.710007,134.25,100.499466,265893000,-0.9737114549578263
2008-06-19,134.149994,135.240005,133.5,134.419998,100.626755,304204900,0.12665639437328124
2008-06-20,132.839996,133.089996,131.220001,131.580002,98.993416,289275700,-1.6231657276437161
2008-06-23,132.089996,132.229996,131.320007,131.449997,98.895592,165096400,-0.09881869315430114
2008-06-24,131.050003,132.440002,130.190002,131.190002,98.70002,267300600,-0.1977560334539441
2008-06-25,131.720001,133.399994,131.240005,131.809998,99.166466,287853900,0.472589569890669
2008-06-26,130.570007,131.419998,128.080002,128.229996,96.473061,297775000,-2.7160441514574085
2008-06-27,128.279999,128.860001,127.040001,127.529999,95.946434,303423400,-0.5458798492980366
2008-06-30,127.889999,128.910004,127.300003,127.980003,96.284981,258842600,0.35285000795339805
2008-07-01,126.519997,128.470001,125.93,128.380005,96.585907,388622000,0.31253680155995944
2008-07-02,128.789993,129.160004,125.949997,126.18,94.93074,288064600,-1.7136734037192514
2008-07-03,127.110001,127.110001,124.989998,126.309998,95.02858,239352500,0.1030646132117008
2008-07-07,126.790001,127.339996,123.919998,125.019997,94.058044,372427300,-1.021309589178343
2008-07-08,124.989998,127.389999,124.199997,127.239998,95.728264,375973700,1.7757332908177492
2008-07-09,127.5,127.739998,124.389999,124.790001,93.884995,336729400,-1.9255222261212124
2008-07-10,124.43,125.790001,123.580002,125.300003,94.2687,436475700,0.4086968316928452
2008-07-11,123.970001,125.900002,122.489998,123.839996,93.170265,481124600,-1.165217086901582
2008-07-14,125.260002,125.5,122.400002,122.720001,92.327629,322720800,-0.9044044255965167
2008-07-15,121.800003,123.489998,120.019997,120.989998,91.026093,502502500,-1.4096928666932351
2008-07-16,121.449997,124.57,121.099998,123.959999,93.260536,371642900,2.454728008594187
2008-07-17,125.139999,126.260002,124.089996,125.199997,94.193459,375490600,1.000340594225202
2008-07-18,126.169998,126.419998,125.150002,125.980003,94.780304,267030100,0.6230209679421561
2008-07-21,126.510002,126.800003,125.190002,126.050003,94.832947,222863000,0.055542130356545094
2008-07-22,125.150002,127.800003,124.849998,127.480003,95.908836,296904200,1.134509718442045
2008-07-23,127.889999,129.149994,127.550003,128.169998,96.42794,311698400,0.541247315315152
2008-07-24,128.339996,128.410004,125.160004,125.510002,94.426682,248634500,-2.0753922566426386
2008-07-25,125.889999,126.489998,125.169998,125.480003,94.404137,219131000,-0.023875666837469556
2008-07-28,125.510002,126.059998,123.419998,123.639999,93.019783,205201300,-1.4664124306332016
2008-07-29,123.980003,126.379997,123.639999,126.279999,95.00602,261505600,2.1352844910420776
2008-07-30,127.110001,128.600006,126.279999,128.529999,96.698761,354710000,1.7817197268130913
2008-07-31,127.400002,128.570007,126.629997,126.830002,95.419807,277402100,-1.3226167396291677
2008-08-01,127.120003,127.279999,125.459999,126.160004,94.915726,248690900,-0.528277111271036
2008-08-04,126.040001,126.139999,124.760002,124.989998,94.0355,188239600,-0.9273763548940273
2008-08-05,126.019997,128.559998,124.970001,128.360001,96.570869,251577600,2.69618282457158
2008-08-06,128.020004,129.300003,127.480003,128.929993,96.99968,209555400,0.44403763209379665
2008-08-07,127.959999,128.440002,126.540001,127.010002,95.555206,246312500,-1.48915336627915
2008-08-08,126.580002,129.929993,126.379997,129.369995,97.330734,260811700,1.8581174949275026
2008-08-11,129.470001,131.509995,129.229996,130.710007,98.338882,249425800,1.0357961545836014
2008-08-12,130.279999,130.699997,128.729996,129.350006,97.315697,213200800,-1.0404684080097648
2008-08-13,128.789993,129.649994,127.669998,128.570007,96.728867,256393200,-0.6030167979992007
2008-08-14,127.839996,130.279999,127.75,129.539993,97.458611,239555300,0.7544221519725003
2008-08-15,129.929993,130.5,129.300003,130.169998,97.932602,181000800,0.4863510726620168
2008-08-18,130.429993,130.479996,127.660004,128.389999,96.593445,172275100,-1.367427161794399
2008-08-19,127.419998,127.690002,126.529999,126.989998,95.540169,194673700,-1.0904218189961012
2008-08-20,127.389999,127.949997,126.339996,127.580002,95.984039,225498200,0.46458992552127487
2008-08-21,126.75,128.440002,126.599998,127.800003,96.149551,180609800,0.17243700278126717
2008-08-22,128.669998,129.649994,127.800003,129.649994,97.541382,167715300,1.4475689023238258
2008-08-25,128.800003,129.649994,126.75,127.019997,95.562737,171936900,-2.028518521503009
2008-08-26,127.019997,127.870003,126.580002,127.389999,95.841103,159117200,0.2912913639131265
2008-08-27,127.550003,128.830002,127.300003,128.630005,96.774033,171032800,0.9734132546450391
2008-08-28,129.279999,130.339996,129.110001,130.190002,97.94767,167537100,1.2127602453025688
2008-08-29,129.729996,130.139999,128.509995,128.789993,96.894348,189195800,-1.0753926050512619
2008-09-02,130.029999,130.710007,127.519997,127.989998,96.292519,252364900,-0.6211187880638791
2008-09-03,127.879997,128.5,126.93,127.879997,96.20977,251947000,-0.08593502471359038
2008-09-04,126.970001,127.230003,123.959999,124.029999,93.313255,340042500,-3.0106245966496026
2008-09-05,123.290001,124.949997,122.0,124.419998,93.606621,289503400,0.31438834707888663
2008-09-08,128.039993,128.240005,124.419998,126.989998,95.540169,364075300,2.0656102948102273
2008-09-09,127.099998,127.360001,122.800003,123.220001,92.703827,377326800,-2.968742916919065
2008-09-10,123.889999,124.900002,122.550003,123.720001,93.080017,298916600,0.40579770239690394
2008-09-11,122.120003,125.739998,121.599998,125.510002,94.426682,375369400,1.446782073535724
2008-09-12,124.290001,126.209999,123.830002,126.089996,94.863052,297851200,0.46212573687594016
2008-09-15,121.629997,125.650002,119.889999,120.089996,90.348991,483607000,-4.75850281519511
2008-09-16,117.199997,122.32,117.0,122.099998,91.861214,581744300,1.6737574855705928
2008-09-17,119.639999,121.849998,116.0,116.610001,87.730858,624095600,-4.496300255731445
2008-09-18,118.050003,121.790001,113.800003,120.07,90.333969,776114700,2.9671555246843617
2008-09-19,126.699997,128.0,123.330002,124.120003,93.92144,501087800,3.9713421647619818
2008-09-22,124.449997,124.75,120.360001,121.309998,91.795113,249966500,-2.263942077549075
2008-09-23,120.849998,122.019997,118.279999,118.550003,89.706627,327470400,-2.2751603345158466
2008-09-24,119.349998,120.0,117.790001,118.93,89.994202,311818400,0.3205727487669341
2008-09-25,119.400002,121.910004,118.440002,120.790001,91.401634,328253000,1.5639140841539945
2008-09-26,118.830002,121.5,118.510002,120.849998,91.447052,285917400,0.04969057774175667
2008-09-29,119.139999,119.339996,110.970001,111.379997,84.281105,459562300,-7.836170596292158
2008-09-30,113.510002,116.800003,110.529999,115.989998,87.769463,328154400,4.138956175289832
2008-10-01,115.269997,116.690002,113.949997,116.059998,87.822456,332783000,0.06037749142888682
2008-10-02,114.949997,115.110001,111.059998,111.849998,84.636772,365337800,-3.627413927025691
2008-10-03,112.860001,115.449997,109.68,110.339996,83.494133,461798000,-1.3500503067390035
2008-10-06,107.150002,107.620003,100.639999,104.720001,79.241478,610637500,-5.093357877013949
2008-10-07,106.839996,107.330002,99.650002,100.029999,75.692581,540012100,-4.478585066270469
2008-10-08,97.519997,102.18,96.809998,97.510002,73.785706,725414800,-2.5192363304403664
2008-10-09,99.660004,100.620003,90.25,90.699997,68.632561,534485200,-6.983933988515345
2008-10-10,86.760002,93.940002,83.580002,88.5,66.967834,871026300,-2.4255644489209693
2008-10-13,93.870003,101.349998,89.949997,101.349998,76.691414,455584000,14.51977676327414
2008-10-14,104.699997,105.529999,97.110001,99.849998,75.556366,546268300,-1.4800196538298227
2008-10-15,97.459999,97.800003,89.709999,90.019997,68.118019,484627500,-9.84476542982492
2008-10-16,91.290001,94.769997,86.540001,93.769997,70.955597,708811200,4.165678981357335
2008-10-17,91.989998,98.589996,91.650002,93.209999,70.531883,476649000,-0.5971537382738146
2008-10-20,95.349998,99.099998,94.089996,98.809998,74.769402,321294200,6.007948206912328
2008-10-21,96.970001,98.639999,95.220001,95.860001,72.537148,356502000,-2.985518059914394
2008-10-22,93.199997,95.860001,87.529999,90.639999,68.587181,516168000,-5.445440176390726
2008-10-23,90.290001,92.449997,85.809998,91.690002,69.381721,634666400,1.1584380468997457
2008-10-24,84.059998,89.919998,84.0,87.040001,65.863068,545812600,-5.071440934709592
2008-10-27,85.970001,89.510002,83.699997,83.949997,63.524872,397288600,-3.550086673763808
2008-10-28,87.339996,94.239998,84.529999,93.760002,70.948082,639939500,11.685517445828154
2008-10-29,93.769997,97.169998,92.099998,93.080002,70.43354,531270100,-0.7252373644152987
2008-10-30,95.779999,96.540001,92.900002,96.300003,72.870079,414582100,3.459344795107566
2008-10-31,95.080002,98.57,94.480003,96.830002,73.271141,411394000,0.550379532318046
2008-11-03,96.779999,97.690002,95.949997,97.110001,73.48304,205419400,0.289198444446237
2008-11-04,99.059998,100.860001,96.709999,100.410004,75.980148,346793400,3.3982099815141
2008-11-05,99.199997,100.709999,95.0,96.190002,72.786827,387844100,-4.202835982893848
2008-11-06,94.459999,95.440002,90.059998,90.860001,68.753685,477721900,-5.541032857497685
2008-11-07,91.650002,94.0,90.5,93.860001,71.02372,380391000,3.30169212021143
2008-11-10,95.209999,95.529999,90.919998,92.629997,70.092995,301773000,-1.3104424831591355
2008-11-11,90.760002,92.139999,88.650002,89.769997,67.928856,418498200,-3.087525365409205
2008-11-12,88.230003,88.949997,85.120003,85.82,64.939873,454330600,-4.400166845147502
2008-11-13,86.129997,91.730003,82.089996,91.169998,68.988235,753141900,6.2340158872808304
2008-11-14,89.410004,92.059998,86.519997,86.620003,65.545273,540352300,-4.990650942149788
2008-11-17,86.379997,88.559998,85.160004,85.470001,64.675049,415254900,-1.3276685871763672
2008-11-18,85.150002,87.220001,82.910004,87.080002,65.893326,523811800,1.883689334352101
2008-11-19,85.910004,86.870003,80.919998,81.5,61.67094,558327600,-6.407911478015238
2008-11-20,80.129997,82.510002,75.050003,75.449997,57.092937,814180400,-7.423274235807009
2008-11-21,77.459999,80.900002,74.339996,79.519997,60.172684,718536500,5.394269697493392
2008-11-24,81.919998,86.989998,80.360001,85.029999,64.34211,523305300,6.929100918948561
2008-11-25,87.300003,87.510002,83.82,85.660004,64.818787,454112400,0.7408476346206117
2008-11-26,84.300003,89.190002,84.239998,88.970001,67.323494,370134200,3.8641682696098467
2008-11-28,88.629997,90.129997,88.480003,90.089996,68.17099,118308100,1.2588413786129404
2008-12-01,87.510002,87.550003,81.860001,82.110001,62.132542,369927100,-8.857797136289204
2008-12-02,83.470001,85.489998,82.040001,85.269997,64.523705,469508400,3.848487319253735
2008-12-03,83.400002,87.830002,83.139999,87.32,66.074944,519863500,2.40413813806879
2008-12-04,86.059998,88.050003,83.739998,85.300003,64.546417,444173800,-2.3133231864714054
2008-12-05,83.650002,88.419998,82.239998,87.93,66.536507,471905300,3.083192053867201
2008-12-08,90.339996,92.379997,88.080002,91.0,68.859596,412859300,3.491450189893497
2008-12-09,90.370003,92.129997,88.980003,89.5,67.724548,370790000,-1.6483512334286687
2008-12-10,90.32,91.360001,89.0,90.110001,68.18615,396187400,0.6815874208566219
2008-12-11,89.540001,91.0,87.370003,87.940002,66.544113,365061000,-2.408167934397243
2008-12-12,85.550003,89.07,85.199997,88.989998,67.338608,415060400,1.1939373209467696
2008-12-15,89.019997,89.150002,86.290001,87.75,66.400322,256694200,-1.3933849063229697
2008-12-16,91.879997,92.019997,88.18,91.879997,69.525497,377699500,4.7065660314117075
2008-12-17,90.839996,92.43,90.059998,90.989998,68.852005,281819800,-0.9686978577082228
2008-12-18,91.400002,91.669998,88.209999,89.290001,67.565628,374673300,-1.8683217721836898
2008-12-19,89.099998,90.620003,88.089996,88.190002,67.274994,301451300,-0.43015066773299804
2008-12-22,88.580002,88.669998,85.489998,87.059998,66.412933,243759500,-1.2813988508122542
2008-12-23,87.529999,87.93,85.800003,86.160004,65.726448,221625200,-1.0336616212989536
2008-12-24,86.449997,86.870003,86.0,86.660004,66.107849,62061600,0.5802854278691427
2008-12-26,87.239998,87.300003,86.5,87.160004,66.489288,74767700,0.5769950252049405
2008-12-29,87.239998,87.330002,85.599998,86.910004,66.298576,127795900,-0.2868311659466216
2008-12-30,87.510002,89.050003,86.879997,88.970001,67.870003,168256300,2.3702273786393224
2008-12-31,89.080002,90.970001,88.870003,90.239998,68.838806,193987200,1.4274391589462754
2009-01-02,90.440002,93.440002,89.849998,92.959999,70.913727,227566300,3.014173430027234
2009-01-05,92.629997,93.660004,91.889999,92.849998,70.829803,240349700,-0.11834662138121566
2009-01-06,93.639999,94.449997,92.68,93.470001,71.302795,328260900,0.6677866942535582
2009-01-07,92.0,92.260002,90.199997,90.669998,69.166847,280899200,-2.9956020658096216
2009-01-08,90.160004,91.089996,89.669998,91.040001,69.449104,263834400,0.40808134567706933
2009-01-09,91.160004,91.32,85.360001,89.089996,67.961555,330953600,-2.1419268418495396
2009-01-12,88.839996,88.910004,86.410004,86.949997,66.329056,277858500,-2.4020918885684805
2009-01-13,86.730003,87.879997,86.199997,87.110001,66.451126,356432300,0.18403699277735885
2009-01-14,85.540001,85.75,83.160004,84.370003,64.360924,435491600,-3.1454726591088944
2009-01-15,84.120003,85.25,81.720001,84.400002,64.383842,532647300,0.035608562735989224
2009-01-16,85.860001,85.989998,83.050003,85.059998,64.887291,399237200,0.7819492971544051
2009-01-20,84.230003,85.059998,80.050003,80.57,61.462097,419855200,-5.2786823848140045
2009-01-21,81.940002,84.239998,80.470001,84.050003,64.116837,364360700,4.319312437387235
2009-01-22,82.419998,84.040001,81.169998,82.75,63.125114,427940300,-1.5467434864261942
2009-01-23,80.900002,83.989998,80.57,83.110001,63.399738,386800600,0.43504713512279025
2009-01-26,83.589996,85.360001,82.809998,83.68,63.834568,317978800,0.6858545693043672
2009-01-27,84.129997,85.150002,83.300003,84.529999,64.482994,273789700,1.0157913185846468
2009-01-28,86.400002,87.949997,86.07,87.389999,66.664726,330007000,3.3834223020103416
2009-01-29,86.110001,87.489998,84.470001,84.550003,64.498238,294392500,-3.249826602452399
2009-01-30,84.980003,85.400002,82.209999,82.830002,63.186161,383383600,-2.0342834791858944
2009-02-02,81.57,83.18,81.309998,82.580002,62.99543,288233300,-0.30185565475325804
2009-02-03,83.099998,84.360001,82.220001,83.739998,63.880337,278385800,1.4047161833802946
2009-02-04,84.300003,85.370003,83.040001,83.330002,63.567574,322989300,-0.48960762370430233
2009-02-05,82.699997,85.290001,77.730003,84.57,64.513504,417679400,1.4880700024826998
2009-02-06,84.860001,87.339996,84.68,86.980003,66.351967,366101700,2.8497335999607243
2009-02-09,86.959999,87.739998,86.32,87.099998,66.443512,240075200,0.1379687809405894
2009-02-10,86.269997,87.029999,82.449997,83.110001,63.399738,536212800,-4.580995056372094
2009-02-11,83.449997,84.050003,82.400002,83.599998,63.773556,324442500,0.5896207331330006
2009-02-12,82.169998,83.82,81.050003,83.660004,63.819324,469302200,0.07176642306099268
2009-02-13,83.550003,84.239998,82.739998,82.760002,63.132767,293998400,-1.0757823132065747
2009-02-17,80.160004,82.959999,79.169998,79.220001,60.432316,478910100,-4.27741587819207
2009-02-18,79.790001,79.940002,78.279999,79.029999,60.287373,362964800,-0.2398435300742019
2009-02-19,79.839996,80.150002,78.019997,78.18,59.638947,316867500,-1.0755585585061067
2009-02-20,76.730003,78.339996,75.769997,77.419998,59.059181,477176600,-0.9721264864049339
2009-02-23,78.269997,78.269997,74.589996,74.650002,56.946133,379641400,-3.57784846356064
2009-02-24,75.290001,77.949997,74.699997,77.480003,59.104954,426260900,3.7909878797213414
2009-02-25,77.139999,78.419998,75.629997,76.870003,58.639633,461985800,-0.7872791847532756
2009-02-26,77.82,79.669998,75.529999,75.620003,57.686069,363353900,-1.6261425101347426
2009-02-27,74.010002,75.690002,73.809998,73.93,56.396877,470510900,-2.234841136427579
2009-03-02,72.519997,73.919998,70.370003,70.599998,53.856602,426452600,-4.504283100640483
2009-03-03,71.610001,71.699997,69.639999,70.07,53.452316,443761000,-0.7506711990481696
2009-03-04,71.230003,72.870003,70.07,71.730003,54.718616,462753100,2.3690273775976323
2009-03-05,70.099998,71.730003,68.169998,68.800003,52.483505,485549400,-4.084735988205546
2009-03-06,69.400002,70.449997,67.099998,68.919998,52.575024,490470000,0.17437669225788266
2009-03-09,67.949997,70.0,67.730003,68.110001,51.957127,379905300,-1.1752671762926825
2009-03-10,69.510002,72.370003,69.370003,72.169998,55.05426,406227900,5.960939680132804
2009-03-11,73.0,73.75,71.830002,72.639999,55.412807,356648300,0.6512611376485733
2009-03-12,72.620003,75.75,71.970001,75.5,57.594528,409702700,3.9372143699560214
2009-03-13,76.010002,76.980003,74.730003,76.089996,58.044582,337474700,0.7814179847085434
2009-03-16,76.959999,77.970001,75.809998,75.860001,57.869148,360644900,-0.30224009538046825
2009-03-17,76.07,78.360001,75.449997,78.18,59.638947,356814300,3.0582772706451378
2009-03-18,77.809998,80.900002,77.07,79.93,60.973919,473273200,2.238423156599323
2009-03-19,80.93,81.0,78.690002,78.940002,60.2187,428520400,-1.2385935042161234
2009-03-20,78.760002,78.910004,76.529999,76.709999,58.936417,371078200,-2.1293767550611298
2009-03-23,78.739998,82.290001,78.309998,82.220001,63.169746,419933300,7.182874724128552
2009-03-24,81.239998,82.360001,80.510002,80.599998,61.925098,330271000,-1.9703229454175797
2009-03-25,81.230003,82.699997,79.059998,81.449997,62.578152,441775100,1.0545869463137514
2009-03-26,82.25,83.300003,81.32,83.110001,63.853519,422025200,2.0380387711033565
2009-03-27,82.050003,82.529999,81.309998,81.610001,62.701099,322332300,-1.804786984410367
2009-03-30,79.800003,79.870003,77.959999,78.790001,60.534481,324108500,-3.455470533299587
2009-03-31,79.559998,81.080002,79.050003,79.519997,61.095329,364238300,0.9264934475939457
2009-04-01,78.529999,81.419998,78.330002,81.059998,62.278526,377018300,1.9366406881940135
2009-04-02,83.080002,84.610001,81.129997,83.43,64.099373,476230700,2.9237156319338764
2009-04-03,83.489998,84.279999,82.669998,84.260002,64.737091,284646300,0.9948896067984991
2009-04-06,83.339996,84.279999,82.290001,83.599998,64.230019,264866600,-0.7832789397348883
2009-04-07,82.25,82.650002,81.510002,81.650002,62.731827,258947800,-2.3325417356641176
2009-04-08,82.059998,82.940002,81.540001,82.529999,63.407928,230402800,1.0777639235662662
2009-04-09,84.669998,85.82,84.330002,85.809998,65.92794,269653500,3.974285360657115
2009-04-13,84.919998,86.540001,84.580002,85.830002,65.943275,224847500,0.023260244442635525
2009-04-14,85.029999,85.760002,84.080002,84.349998,64.806229,276598800,-1.7242789351908816
2009-04-15,83.839996,85.419998,83.610001,85.25,65.497704,250726100,1.0669884834681564
2009-04-16,85.93,87.150002,84.769997,86.5,66.458076,335202900,1.466268191630049
2009-04-17,86.830002,87.650002,86.139999,87.080002,66.903702,262649000,0.6705370164492797
2009-04-20,85.540001,87.050003,83.339996,83.43,64.099373,293690100,-4.191590175383708
2009-04-21,82.82,85.129997,82.75,85.059998,65.351746,114090900,1.953799142465873
2009-04-22,84.290001,86.339996,84.07,84.540001,64.952202,340395200,-0.6113746371826156
2009-04-23,84.709999,85.419998,83.629997,85.370003,65.58989,324903700,0.9817804175445755
2009-04-24,86.029999,87.309998,85.690002,86.660004,66.581032,287703000,1.5111200826834592
2009-04-27,85.68,87.010002,85.540001,85.839996,65.951004,289581600,-0.9462574866667683
2009-04-28,84.970001,86.589996,84.760002,85.57,65.743546,247926300,-0.3145638237743942
2009-04-29,86.519997,88.360001,86.300003,87.389999,67.141846,311505700,2.1269007911438376
2009-04-30,88.550003,89.019997,86.919998,87.419998,67.164902,301419800,0.034339240538594495
2009-05-01,87.440002,88.209999,86.720001,87.889999,67.526024,236110300,0.5376647463879447
2009-05-04,88.550003,90.940002,88.379997,90.879997,69.823227,287120000,3.4019521125662644
2009-05-05,90.57,90.93,89.839996,90.57,69.585052,243036300,-0.3411114184109554
2009-05-06,91.68,92.199997,90.610001,92.139999,70.79129,291941000,1.7334728728807924
2009-05-07,93.010002,93.150002,90.279999,90.860001,69.807869,317728000,-1.3891836128427815
2009-05-08,92.029999,93.220001,91.440002,92.980003,71.436661,299081700,2.3332498518182865
2009-05-11,91.699997,92.110001,91.040001,91.239998,70.099815,247923600,-1.8713724595834536
2009-05-12,91.629997,91.830002,89.849998,90.970001,69.89238,282431300,-0.29591376239723743
2009-05-13,89.739998,90.010002,88.5,88.68,68.132957,269619100,-2.5173316461680084
2009-05-14,88.720001,90.120003,88.5,89.440002,68.716896,260098700,0.8570580607561107
2009-05-15,89.370003,90.0,88.150002,88.709999,68.156036,271502700,-0.8161893692055111
2009-05-18,89.550003,91.339996,88.57,91.230003,70.092155,241447400,2.840715384327819
2009-05-19,91.18,91.970001,90.809998,91.120003,70.007614,206102200,-0.12061406872139191
2009-05-20,91.949997,92.800003,90.410004,90.510002,69.538963,285722200,-0.6694286138647865
2009-05-21,89.459999,89.800003,88.260002,89.209999,68.540169,258988400,-1.4363084476827659
2009-05-22,89.459999,90.0,88.68,89.019997,68.394188,166811900,-0.21298605201864884
2009-05-26,88.360001,91.559998,88.32,91.300003,70.145927,236318500,2.561239560297146
2009-05-27,91.440002,91.75,89.529999,89.669998,68.893631,246015800,-1.7852725789766821
2009-05-28,90.459999,91.339996,89.099998,90.919998,69.854004,289095000,1.3939938802180585
2009-05-29,91.419998,93.699997,90.68,92.529999,71.090935,258641500,1.7707374368976625
2009-06-01,93.669998,95.169998,93.43,94.769997,72.811958,276246800,2.4208754604226224
2009-06-02,94.400002,95.370003,94.230003,94.849998,72.873375,230874500,0.08435015578072136
2009-06-03,94.040001,94.129997,92.760002,93.650002,71.951447,235310500,-1.2651095135912005
2009-06-04,94.0,94.669998,93.300003,94.529999,72.627548,210102300,0.9396628256829853
2009-06-05,95.489998,95.669998,93.800003,94.550003,72.642914,284257900,0.021157261153859075
2009-06-08,93.839996,95.099998,93.040001,94.160004,72.343262,238565100,-0.4124999721239253
2009-06-09,94.690002,95.139999,94.019997,94.639999,72.712044,225125500,0.5097668943930156
2009-06-10,95.480003,95.489998,93.190002,94.400002,72.527679,296100400,-0.2535549681425553
2009-06-11,94.580002,96.110001,94.559998,94.82,72.850334,275414200,0.44487153656191936
2009-06-12,94.400002,95.139999,94.0,95.080002,73.05011,184361800,0.27422798089025147
2009-06-15,93.959999,94.019997,92.400002,92.900002,71.375221,224190500,-2.292794630973183
2009-06-16,93.230003,93.290001,91.580002,91.639999,70.407135,227319000,-1.3563334535944938
2009-06-17,91.599998,92.330002,90.830002,91.550003,70.338028,223445200,-0.09815340448096066
2009-06-18,91.690002,92.669998,91.25,92.220001,70.852768,211725100,0.7318089725233845
2009-06-19,92.580002,92.699997,91.519997,92.040001,71.113899,215655600,0.36855440848833076
2009-06-22,91.139999,91.190002,89.25,89.279999,68.981461,251913600,-2.998623377407572
2009-06-23,89.470001,89.879997,88.849998,89.349998,69.0355,188309800,0.07833843936706497
2009-06-24,90.160004,91.080002,89.599998,90.120003,69.630432,211577700,0.8617769118786756
2009-06-25,89.669998,92.169998,89.57,92.080002,71.144806,279411000,2.174873767837604
2009-06-26,91.769997,92.239998,91.269997,91.839996,70.959381,167579000,-0.26063041060230274
2009-06-29,92.110001,92.82,91.599998,92.699997,71.623856,168481300,0.9364160039671221
2009-06-30,92.720001,93.059998,91.269997,91.949997,71.044365,228888200,-0.8090754007994305
2009-07-01,92.339996,93.230003,92.209999,92.330002,71.337997,173041100,0.4133079379342819
2009-07-02,91.129997,92.360001,89.760002,89.809998,69.390923,212309900,-2.7293645488812968
2009-07-06,88.940002,89.93,88.660004,89.800003,69.383202,174499600,-0.011126815534656664
2009-07-07,89.709999,89.82,88.0,88.059998,68.038788,197088900,-1.9376649696853154
2009-07-08,88.589996,88.800003,87.0,88.0,67.992447,248050500,-0.06810967884965935
2009-07-09,88.610001,88.900002,87.910004,88.169998,68.123802,163777600,0.19319057600617473
2009-07-10,87.699997,88.489998,87.349998,87.959999,67.961555,173520300,-0.2381649221515736
2009-07-13,88.309998,90.169998,87.589996,90.099998,69.615036,217413500,2.4329652257073953
2009-07-14,90.379997,90.690002,89.730003,90.610001,70.009018,181487400,0.5659438285717355
